Relatório de Estoque de Garantias;;;;;;;;;;;;;;;;;;;;;;;;;
Data de Emissão: 11/05/2021 12:15;;;;;;;;;;;;;;;;;;;;;;;;;
Tipo de Dívida: Interna - Externa;;;;;;;;;;;;;;;;;;;;;;;;;
Selecionar mutuário(s) por: Não Informado;;;;;;;;;;;;;;;;;;;;;;;;;
Credor(es): Não Informado;;;;;;;;;;;;;;;;;;;;;;;;;
Selecionar operação de crédito por: Não Informado;;;;;;;;;;;;;;;;;;;;;;;;;
Tipo de Cálculo: Apropriação;;;;;;;;;;;;;;;;;;;;;;;;;
Posição: Estatístico;;;;;;;;;;;;;;;;;;;;;;;;;
Data de Referência: 30/04/2021;;;;;;;;;;;;;;;;;;;;;;;;;
Detalhamento: Por tranche;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
Nome do Contrato;CADIP/ROF;Inscrição Genérica;Tipo de Dívida;Mutuário;Tipo Mutuário;UF;Região;Agrupador de Tipo Mutuário;CAPAG;Credor;Classificação de Credor;Contragarantia;Moeda;Indexador;Tipo de Indexador de Juros;Indexador de Juros;Saldo Principal (Moeda de Origem);Saldo Juros (Moeda de Origem);Saldo Estoque (Moeda de Origem);Saldo Principal (USD);Saldo Juros (USD);Saldo Estoque (USD);Saldo Principal (BRL);Saldo Juros (BRL);Saldo Estoque (BRL)
BID1479/OC-BR;TA259861;11857;Externa;São Paulo;Municípios;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;47.897.565,69;242.752,99;48.140.318,68;47.897.565,69;242.752,99;48.140.318,68;258.819.285,96;1.311.740,06;260.131.026,02
BID1486/OC-BR;TA264715;11845;Externa;São Paulo;Estados;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;9.138.636,85;23.392,41;9.162.029,26;9.138.636,85;23.392,41;9.162.029,26;49.381.538,08;126.403,23;49.507.941,31
BID1502/OC-BR;TA275299;11955;Externa;CAGECE-CE;Entidades Estaduais Controladas;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;USD;;Pré-fixado;4,25%;43.603.728,06;40.617,17;43.644.345,23;43.603.728,06;40.617,17;43.644.345,23;235.617.104,95;219.478,94;235.836.583,88
BID1526/OC-BR;TA272173;11954;Externa;Curitiba;Municípios;PR;Sul;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;JPY;;Pré-fixado;0,50%;1.700.449.800,00;1.723.743,63;1.702.173.543,63;15.551.946,22;15.764,99;15.567.711,21;84.036.496,61;85.187,68;84.121.684,29
BID1543/OC-BR;TA287969;12033;Externa;São Paulo;Estados;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;4.403.652,64;16.096,86;4.419.749,50;4.403.652,64;16.096,86;4.419.749,50;23.795.577,41;86.980,99;23.882.558,40
BID1563/OC-BR;TA295932;11898;Externa;Belo Horizonte;Municípios;MG;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;18.987.604,10;48.603,06;19.036.207,16;18.987.604,10;48.603,06;19.036.207,16;102.601.417,51;262.631,50;102.864.049,01
BID1571/OC-BR;TA312238;11848;Externa;São Bernardo do Campo;Municípios;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;26.016.423,28;27.057,08;26.043.480,36;26.016.423,28;27.057,08;26.043.480,36;140.582.344,84;146.205,64;140.728.550,47
BID1572/OC-BR;TA384538;11957;Externa;Fortaleza;Municípios;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;35.551.342,44;166.037,41;35.717.379,85;35.551.342,44;166.037,41;35.717.379,85;192.105.234,01;897.199,75;193.002.433,76
BID1608/OC-BR;TA320738;11860;Externa;BNDES;Bancos Federais;0;Federal;Garantias a Estatais Federais;;BID;Organismos Multilaterais;Dispensa - Art 40 da LRF - Órgãos e entidades do próprio ente;USD;;Pós-fixado;100% BID SCFL 1 + 0%;281.250.000,00;362.080,48;281.612.080,48;281.250.000,00;362.080,48;281.612.080,48;1.519.762.500,00;1.956.538,08;1.521.719.038,08
BID1611/OC-BR;TA299531;11846;Externa;São Paulo;Estados;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;1.173.965,52;5.482,84;1.179.448,36;1.173.965,52;5.482,84;1.179.448,36;6.343.640,08;29.627,07;6.373.267,16
BID1675/OC-BR;TA360982;11956;Externa;Espírito Santo;Estados;ES;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;A;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;24.500.000,00;85.226,44;24.585.226,44;24.500.000,00;85.226,44;24.585.226,44;132.388.200,00;460.529,59;132.848.729,59
BID1681/OC-BR;TA359227;12036;Externa;São Paulo;Estados;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;4.245.417,47;6.665,89;4.252.083,36;4.245.417,47;6.665,89;4.252.083,36;22.940.537,84;36.019,80;22.976.557,64
BID1692/OC-BR;TA364675;11899;Externa;Amazonas;Estados;AM;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;69.999.999,93;166.810,96;70.166.810,89;69.999.999,93;166.810,96;70.166.810,89;378.251.999,62;901.379,70;379.153.379,33
BID1709/OC-BR;TA375760;11862;Externa;Minas Gerais;Estados;MG;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;23.835.329,50;133.930,46;23.969.259,96;23.835.329,50;133.930,46;23.969.259,96;128.796.586,49;723.706,63;129.520.293,12
BID1727/OC-BR;TA376520;11900;Externa;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;6.142.709,82;34.327,85;6.177.037,67;6.142.709,82;34.327,85;6.177.037,67;33.192.746,78;185.493,97;33.378.240,75
BID1735/OC-BR;TA357461;11958;Externa;São Paulo;Estados;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;12.587.095,49;19.763,46;12.606.858,95;12.587.095,49;19.763,46;12.606.858,95;68.015.629,19;106.793,83;68.122.423,02
BID1738/OC-BR;TA382030;12037;Externa;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;2.748.550,02;15.359,96;2.763.909,98;2.748.550,02;15.359,96;2.763.909,98;14.852.064,89;82.999,08;14.935.063,97
BID1860/OC-BR;TA419057;11849;Externa;BNDES;Bancos Federais;0;Federal;Garantias a Estatais Federais;;BID;Organismos Multilaterais;Dispensa - Art 40 da LRF - Órgãos e entidades do próprio ente;USD;;Pós-fixado;100% BID SCFL 1 + 0%;406.250.000,00;149.366,44;406.399.366,44;406.250.000,00;149.366,44;406.399.366,44;2.195.212.500,00;807.116,50;2.196.019.616,50
BID1909/OC-BR;TA429122;11863;Externa;Joinville;Municípios;SC;Sul;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;19.416.827,16;108.508,77;19.525.335,93;19.416.827,16;108.508,77;19.525.335,93;104.920.767,24;586.337,99;105.507.105,23
BID1911/OC-BR;TA377022;11850;Externa;São Paulo;Estados;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;4.468.639,30;25.245,98;4.493.885,28;4.468.639,30;25.245,98;4.493.885,28;24.146.739,32;136.419,18;24.283.158,50
BID1957/OC-BR;TA445042;11901;Externa;Distrito Federal;Estados;DF;Centro-Oeste;Garantias a Estados, Municípios e Entidades Controladas;C;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;98.497.471,49;65.844,89;98.563.316,38;98.497.471,49;65.844,89;98.563.316,38;532.240.936,94;355.799,45;532.596.736,39
BID1960/OC-BR;TA446227;12038;Externa;Campo Grande;Municípios;MS;Centro-Oeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;11.632.245,14;5.832,06;11.638.077,20;11.632.245,14;5.832,06;11.638.077,20;62.855.999,84;31.514,12;62.887.513,96
BID1961/OC-BR;TA450533;11864;Externa;Toledo;Municípios;PR;Sul;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;4.400.220,00;2.206,14;4.402.426,14;4.400.220,00;2.206,14;4.402.426,14;23.777.028,79;11.921,10;23.788.949,89
BID1979/OC-BR;TA461088;11903;Externa;Porto Alegre;Municípios;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;41.671.959,30;144.961,33;41.816.920,63;41.671.959,30;144.961,33;41.816.920,63;225.178.599,27;783.313,04;225.961.912,32
BID1980/OC-BR;TA454621;12041;Externa;Goiânia;Municípios;GO;Centro-Oeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;39.574.335,70;19.841,38;39.594.177,08;39.574.335,70;19.841,38;39.594.177,08;213.843.880,39;107.214,88;213.951.095,27
BID1986/OC-BR;TA460495;11902;Externa;Vitória;Municípios;ES;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;22.861.305,74;11.461,97;22.872.767,71;22.861.305,74;11.461,97;22.872.767,71;123.533.351,70;61.935,90;123.595.287,60
BID1990/OC-BR;TA454909;11820;Externa;Belford Roxo;Municípios;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;6.582.808,92;3.300,42;6.586.109,34;6.582.808,92;3.300,42;6.586.109,34;35.570.866,28;17.834,15;35.588.700,43
BID1998/OC-BR;TA462192;11851;Externa;Belém;Municípios;PA;Norte;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;45.714.481,83;213.502,88;45.927.984,71;45.714.481,83;213.502,88;45.927.984,71;247.022.774,02;1.153.684,16;248.176.458,18
BID2006/OC-BR;TA469897;12039;Externa;Amazonas;Estados;AM;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;100.102.010,32;574.725,06;100.676.735,38;100.102.010,32;574.725,06;100.676.735,38;540.911.222,97;3.105.584,33;544.016.807,30
BID2009/OC-BR;TA447419;11853;Externa;São Paulo;Estados;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;110.634.146,28;618.266,57;111.252.412,85;110.634.146,28;618.266,57;111.252.412,85;597.822.672,84;3.340.865,24;601.163.538,08
BID2023/OC-BR;TA475410;11959;Externa;BNDES;Bancos Federais;0;Federal;Garantias a Estatais Federais;;BID;Organismos Multilaterais;Dispensa - Art 40 da LRF - Órgãos e entidades do próprio ente;USD;;Pós-fixado;100% BID SCFL 1 + 0%;500.000.000,00;714.383,56;500.714.383,56;500.000.000,00;714.383,56;500.714.383,56;2.701.800.000,00;3.860.243,00;2.705.660.243,00
BID2044/OC-BR;TA472235;12040;Externa;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;23.770.634,56;129.202,50;23.899.837,06;23.770.634,56;129.202,50;23.899.837,06;128.447.000,91;698.158,63;129.145.159,54
BID2054/OC-BR;TA481031;12016;Externa;Ponta Grossa;Municípios;PR;Sul;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;5.234.853,31;2.624,60;5.237.477,91;5.234.853,31;2.624,60;5.237.477,91;28.287.053,35;14.182,29;28.301.235,63
BID2077/OC-BR;TA463370;11866;Externa;São Paulo;Estados;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;130.950.000,00;731.799,45;131.681.799,45;130.950.000,00;731.799,45;131.681.799,45;707.601.420,00;3.954.351,51;711.555.771,51
BID2078/OC-BR;TA478238;11961;Externa;Pará;Estados;PA;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;5.430.905,91;6.032,03;5.436.937,94;5.430.905,91;6.032,03;5.436.937,94;29.346.443,18;32.594,68;29.379.037,85
BID2081/OC-BR;TA482914;11960;Externa;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;218.133.333,38;109.365,48;218.242.698,86;218.133.333,38;109.365,48;218.242.698,86;1.178.705.280,25;590.967,31;1.179.296.247,56
BID2117/OC-BR;TA392378;11855;Externa;Minas Gerais;Estados;MG;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;5.110.120,85;28.557,34;5.138.678,19;5.110.120,85;28.557,34;5.138.678,19;27.613.049,03;154.312,44;27.767.361,47
BID2121/OC-BR;TA490909;11965;Externa;Maringá;Municípios;PR;Sul;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;7.123.796,12;3.571,66;7.127.367,78;7.123.796,12;3.571,66;7.127.367,78;38.494.144,71;19.299,82;38.513.444,54
BID2137/OC-BR;TA490108;11871;Externa;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;52.013.889,03;190.128,58;52.204.017,61;52.013.889,03;190.128,58;52.204.017,61;281.062.250,76;1.027.378,79;282.089.629,56
BID2147/OC-BR;TA530170;11876;Externa;Pernambuco;Estados;PE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;4.425.535,71;24.731,61;4.450.267,32;4.425.535,71;24.731,61;4.450.267,32;23.913.824,76;133.639,73;24.047.464,49
BID2148/OC-BR;TA508709;11921;Externa;Rio Grande do Norte;Estados;RN;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;5.057.385,99;12.945,52;5.070.331,51;5.057.385,99;12.945,52;5.070.331,51;27.328.090,94;69.952,41;27.398.043,35
BID2151/OC-BR;TA508778;11858;Externa;Pernambuco;Estados;PE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;8.788.265,81;4.406,17;8.792.671,98;8.788.265,81;4.406,17;8.792.671,98;47.488.273,13;23.809,18;47.512.082,31
BID2165/OC-BR;TA506611;11904;Externa;Amazonas;Estados;AM;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;45.618.995,16;63.566,63;45.682.561,79;45.618.995,16;63.566,63;45.682.561,79;246.506.802,25;343.488,64;246.850.290,89
BID2169/OC-BR;TA482357;11906;Externa;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;107.068.500,00;53.680,92;107.122.180,92;107.068.500,00;53.680,92;107.122.180,92;578.555.346,60;290.070,22;578.845.416,82
BID2171/OC-BR;TA516481;11872;Externa;Santa Catarina;Estados;SC;Sul;Garantias a Estados, Municípios e Entidades Controladas;C;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;31.818.181,76;22.333,75;31.840.515,51;31.818.181,76;22.333,75;31.840.515,51;171.932.726,96;120.682,65;172.053.409,61
BID2172/OC-BR;TA516494;11915;Externa;Santa Catarina;Estados;SC;Sul;Garantias a Estados, Municípios e Entidades Controladas;C;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;17.398.372,89;35.926,45;17.434.299,34;17.398.372,89;35.926,45;17.434.299,34;94.013.847,75;194.132,17;94.207.979,91
BID2184/OC-BR;TA519715;12004;Externa;Paraíba;Estados;PB;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;5.480.289,21;7.636,37;5.487.925,58;5.480.289,21;7.636,37;5.487.925,58;29.613.290,78;41.263,89;29.654.554,66
BID2200/OC-BR;TA516842;11962;Externa;Minas Gerais;Estados;MG;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;6.086.956,51;34.016,28;6.120.972,79;6.086.956,51;34.016,28;6.120.972,79;32.891.478,20;183.810,37;33.075.288,57
BID2202/OC-BR;TA523428;12017;Externa;SABESP-SP;Entidades Estaduais Controladas;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;462.706.039,85;922.749,94;463.628.789,79;462.706.039,85;922.749,94;463.628.789,79;2.500.278.356,93;4.986.171,58;2.505.264.528,51
BID2207/OC-BR;TA522679;11964;Externa;Fortaleza;Municípios;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;24.056.218,49;61.577,33;24.117.795,82;24.056.218,49;61.577,33;24.117.795,82;129.990.182,23;332.739,26;130.322.921,49
BID2221/OC-BR;TA525144;11859;Externa;Fortaleza;Municípios;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;10.678.106,58;27.333,03;10.705.439,61;10.678.106,58;27.333,03;10.705.439,61;57.700.216,72;147.696,76;57.847.913,48
BID2230/OC-BR;TA478720;12019;Externa;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;31.035.453,43;113.445,21;31.148.898,64;31.035.453,43;113.445,21;31.148.898,64;167.703.176,15;613.012,54;168.316.188,69
BID2232/OC-BR;TA520181;11856;Externa;Minas Gerais;Estados;MG;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;23.225.806,46;50.422,27;23.276.228,73;23.225.806,46;50.422,27;23.276.228,73;125.502.967,79;272.461,78;125.775.429,57
BID2236/OC-BR;TA521186;11967;Externa;BNDES;Bancos Federais;0;Federal;Garantias a Estatais Federais;;BID;Organismos Multilaterais;Dispensa - Art 40 da LRF - Órgãos e entidades do próprio ente;USD;;Pós-fixado;100% BID SCFL 1 + 0%;625.000.000,00;2.957.223,59;627.957.223,59;625.000.000,00;2.957.223,59;627.957.223,59;3.377.250.000,00;15.979.653,39;3.393.229.653,39
BID2245/OC-BR;TA519097;11911;Externa;Espírito Santo;Estados;ES;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;A;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;10.577.784,77;5.303,38;10.583.088,15;10.577.784,77;5.303,38;10.583.088,15;57.158.117,78;28.657,34;57.186.775,13
BID2246/OC-BR;TA474021;11918;Externa;Curitiba;Municípios;PR;Sul;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;35.474.239,08;17.785,71;35.492.024,79;35.474.239,08;17.785,71;35.492.024,79;191.688.598,29;96.106,86;191.784.705,16
BID2258/OC-BR;TA529789;12006;Externa;Aracaju;Municípios;SE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;18.592.456,96;9.321,70;18.601.778,66;18.592.456,96;9.321,70;18.601.778,66;100.466.200,43;50.370,74;100.516.571,17
BID2267/OC-BR;TA521893;12018;Externa;Manaus;Municípios;AM;Norte;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;34.332.978,57;17.213,52;34.350.192,09;34.332.978,57;17.213,52;34.350.192,09;185.521.683,00;93.014,98;185.614.697,98
BID2268/OC-BR;TA525055;11912;Externa;Catanduva;Municípios;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;6.118.275,00;3.067,52;6.121.342,52;6.118.275,00;3.067,52;6.121.342,52;33.060.710,79;16.575,65;33.077.286,44
BID2281/OC-BR;TA525216;11920;Externa;Minas Gerais;Estados;MG;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;34.523.809,53;193.988,92;34.717.798,45;34.523.809,53;193.988,92;34.717.798,45;186.552.857,18;1.048.238,53;187.601.095,70
BID2295/OC-BR;TA534791;11878;Externa;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;7.832.358,68;36.579,90;7.868.938,58;7.832.358,68;36.579,90;7.868.938,58;42.322.933,36;197.663,15;42.520.596,51
BID2304/OC-BR;TA532426;11874;Externa;Maranhão;Estados;MA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;8.083.218,34;8.692,23;8.091.910,57;8.083.218,34;8.692,23;8.091.910,57;43.678.478,62;46.969,33;43.725.447,96
BID2305/OC-BR;TA531878;11873;Externa;São Paulo;Estados;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;395.722.665,45;1.012.941,61;396.735.607,06;395.722.665,45;1.012.941,61;396.735.607,06;2.138.326.995,03;5.473.531,28;2.143.800.526,31
BID2306/OC-BR;TA534862;11963;Externa;Minas Gerais;Estados;MG;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;80.003.546,17;204.787,16;80.208.333,33;80.003.546,17;204.787,16;80.208.333,33;432.307.162,08;1.106.587,90;433.413.749,98
