Relatório de Honras e Atrasos
Data de Emissão: 08/09/2021 14:17
Tipo de Dívida: Interna - Externa
Selecionar mutuário(s) por: Não Informado
Credor(es): Não Informado
Selecionar operação de crédito por: Não Informado
Status Atraso: Honra de Aval
Data Regularização Inicial: 01/01/2016
Data Regularização Final: 31/08/2021

Data de Vencimento;Tipo de Dívida;Nome do Contrato;Credor;Classificação do Credor;Mutuário;Tipo de Mutuário;Processo PGFN;Status;Data Limite da União;Data Regularização do Atraso;Moeda de Origem;Total no Vencimento (Moeda de Origem);Honra - Principal (Moeda de Origem);Honra - Juros/Encargos (Moeda de Origem);Honra - Mora (Moeda de Origem);Honra - Total (Moeda de Origem);Honra - Principal (R$);Honra Juros/Encargos (R$);Honra - Mora (R$);Honra - Total (R$);Ano Regularização;Mês Regularização;
15/07/2021;Interna;CAIXA - 20110709;Caixa Econômica Federal;Bancos Federais;Goiás;Estados;17944.002004/2011-36;Honra de Aval;09/08/2021;20/07/2021;Real;26.646.032,31;15.411.178,48;11.234.853,83;834.831,39;27.480.863,70;15.411.178,48;11.234.853,83;834.831,39;27.480.863,70;2021;Julho;
15/07/2021;Interna;CAIXA - 20160011;Caixa Econômica Federal;Bancos Federais;Goiás;Estados;17944.000541/2016-56;Honra de Aval;09/08/2021;20/07/2021;Real;27.868.867,25;17.534.232,85;10.334.634,40;897.064,00;28.765.931,25;17.534.232,85;10.334.634,40;897.064,00;28.765.931,25;2021;Julho;
15/07/2021;Interna;CAIXA - 20120818;Caixa Econômica Federal;Bancos Federais;Goiás;Estados;17944.001445/2012-00;Honra de Aval;02/08/2021;20/07/2021;Real;3.082.388,26;1.827.195,87;1.255.192,39;96.704,79;3.179.093,05;1.827.195,87;1.255.192,39;96.704,79;3.179.093,05;2021;Julho;
15/07/2021;Interna;BB - 2013836;Banco do Brasil S/A;Bancos Federais;Rio Grande do Norte;Estados;17944.001447/2012-91;Honra de Aval;28/07/2021;20/07/2021;Real;2.725.191,94;1.578.732,74;1.146.459,20;26.607,58;2.751.799,52;1.578.732,74;1.146.459,20;26.607,58;2.751.799,52;2021;Julho;
15/07/2021;Interna;BB - 2012769;Banco do Brasil S/A;Bancos Federais;Rio de Janeiro;Estados;17944.001308/2012-67;Honra de Aval;28/07/2021;19/07/2021;Real;7.487.692,02;4.356.281,35;3.131.410,67;48.658,73;7.536.350,75;4.356.281,35;3.131.410,67;48.658,73;7.536.350,75;2021;Julho;
15/07/2021;Interna;BNDES - 2013858;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Amapá;Estados;17944.001498/2012-12;Honra de Aval;28/07/2021;19/07/2021;Real;5.312.383,39;3.071.472,63;2.240.910,76;114.965,64;5.427.349,03;3.071.472,63;2.240.910,76;114.965,64;5.427.349,03;2021;Julho;
15/07/2021;Interna;BNDES - 2013822;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Goiás;Estados;17944.001458/2012-71;Honra de Aval;27/07/2021;19/07/2021;Real;2.156.199,55;1.253.521,88;902.677,67;46.662,46;2.202.862,01;1.253.521,88;902.677,67;46.662,46;2.202.862,01;2021;Julho;
15/07/2021;Interna;BNDES - 2012756;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Goiás;Estados;17944.001105/2012-71;Honra de Aval;06/08/2021;19/07/2021;Real;14.986.016,49;8.447.551,04;6.538.465,45;323.803,86;15.309.820,35;8.447.551,04;6.538.465,45;323.803,86;15.309.820,35;2021;Julho;
15/07/2021;Interna;BNDES - 2012792;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Minas Gerais;Estados;17944.001163/2012-02;Honra de Aval;28/07/2021;19/07/2021;Real;3.197.223,21;2.799.357,26;397.865,95;69.191,32;3.266.414,53;2.799.357,26;397.865,95;69.191,32;3.266.414,53;2021;Julho;
15/07/2021;Interna;BNDES - 2014976;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000487/2014-87;Honra de Aval;16/08/2021;19/07/2021;Real;21.835.071,65;11.326.890,12;10.491.264,57;469.247,73;22.287.402,42;11.326.890,12;10.491.264,57;469.247,73;22.287.402,42;2021;Julho;
15/07/2021;Interna;BNDES - 2013854;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Amapá;Estados;17944.000002/2013-74;Honra de Aval;28/07/2021;19/07/2021;Real;2.261.578,57;1.307.581,96;953.996,61;48.942,97;2.310.521,54;1.307.581,96;953.996,61;48.942,97;2.310.521,54;2021;Julho;
