Relatório de Estoque de Garantias
Data de Emissão: 13/01/2022 08:15
Tipo de Dívida: Interna - Externa
Selecionar mutuário(s) por: Não Informado
Credor(es): Não Informado
Selecionar operação de crédito por: Não Informado
Tipo de Cálculo: Apropriação
Posição: Estatístico
Data de Referência: 31/12/2021
Detalhamento: Por tranche

Nome do Contrato;CADIP/ROF;Inscrição Genérica;Tipo de Dívida;Mutuário;Tipo Mutuário;UF;Região;Agrupador de Tipo Mutuário;CAPAG;Credor;Classificação de Credor;Contragarantia;Moeda;Indexador;Tipo de Indexador de Juros;Indexador de Juros;Saldo Principal (Moeda de Origem);Saldo Juros (Moeda de Origem);Saldo Estoque (Moeda de Origem);Saldo Principal (USD);Saldo Juros (USD);Saldo Estoque (USD);Saldo Principal (BRL);Saldo Juros (BRL);Saldo Estoque (BRL)
BID2307/OC-BR;TA531161;11816;Externa;Rio de Janeiro;Estados;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;11.404.079,03;28.869,50;11.432.948,53;11.404.079,03;28.869,50;11.432.948,53;63.640.463,026915;161.106,24475;63.801.569,271665;
BID2308/OC-BR;TA537617;12012;Externa;Piauí;Estados;PI;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;9.713.872,08;24.590,73;9.738.462,81;9.713.872,08;24.590,73;9.738.462,81;54.208.263,14244;137.228,568765;54.345.491,711205;
BID2320/OC-BR;TA522177;11821;Externa;Passo Fundo;Municípios;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;6.593.085,64;16.690,44;6.609.776,08;6.593.085,64;16.690,44;6.609.776,08;36.792.714,41402;93.141,00042;36.885.855,41444;
BID2321/OC-BR;TA523810;11875;Externa;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;81.089.076,34;245.244,47;81.334.320,81;81.089.076,34;245.244,47;81.334.320,81;452.517.590,51537;1.368.586,764835;453.886.177,280205;
BID2323/OC-BR;TA537796;11913;Externa;São José dos Campos;Municípios;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;58.604.233,25;259.400,00;58.863.633,25;58.604.233,25;259.400,00;58.863.633,25;327.040.923,651625;1.447.581,70;328.488.505,351625;
BID2324/OC-BR;TA545873;11971;Externa;Mato Grosso;Estados;MT;Centro-Oeste;Garantias a Estados, Municípios e Entidades Controladas;A;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;10.794.989,49;5.678,46;10.800.667,95;10.794.989,49;5.678,46;10.800.667,95;60.241.438,848945;31.688,64603;60.273.127,494975;
BID2327/OC-BR;TA539999;11966;Externa;Mato Grosso do Sul;Estados;MS;Centro-Oeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;6.586.159,80;9.960,44;6.596.120,24;6.586.159,80;9.960,44;6.596.120,24;36.754.064,7639;55.584,23542;36.809.648,99932;
BID2331/OC-BR;TA539730;11861;Externa;São Paulo;Estados;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;69.782.951,19;84.886,66;69.867.837,85;69.782.951,19;84.886,66;69.867.837,85;389.423.759,115795;473.710,00613;389.897.469,121925;
BID2370/OC-BR;TA555494;11969;Externa;Rondônia;Estados;RO;Norte;Garantias a Estados, Municípios e Entidades Controladas;A;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;4.395.848,88;6.647,97;4.402.496,85;4.395.848,88;6.647,97;4.402.496,85;24.531.034,67484;37.098,996585;24.568.133,671425;
BID2371/OC-BR;TA551049;11877;Externa;Rio Grande do Sul;Estados;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;D;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;38.618.070,31;58.403,22;38.676.473,53;38.618.070,31;58.403,22;38.676.473,53;215.508.141,364955;325.919,16921;215.834.060,534165;
BID2376/OC-BR;TA549400;12011;Externa;São Paulo;Estados;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;118.214.607,96;534.815,84;118.749.423,80;118.214.607,96;534.815,84;118.749.423,80;659.696.619,72078;2.984.539,79512;662.681.159,5159;
BID2409/OC-BR;TA550294;11922;Externa;Pernambuco;Estados;PE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;54.077.904,22;272.863,77;54.350.767,99;54.077.904,22;272.863,77;54.350.767,99;301.781.744,49971;1.522.716,268485;303.304.460,768195;
BID2411/OC-BR;TA552096;11817;Externa;Rio de Janeiro;Estados;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;28.965.247,79;15.236,51;28.980.484,30;28.965.247,79;15.236,51;28.980.484,30;161.640.565,292095;85.027,344055;161.725.592,63615;
BID2438/OC-BR;TA602279;11970;Externa;Tocantins;Estados;TO;Norte;Garantias a Estados, Municípios e Entidades Controladas;C;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;7.127.058,54;7.263,74;7.134.322,28;7.127.058,54;7.263,74;7.134.322,28;39.772.550,18247;40.535,30107;39.813.085,48354;
BID2482/OC-BR;TA567781;11933;Externa;Rio de Janeiro;Municípios;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;118.565.370,55;300.149,05;118.865.519,60;118.565.370,55;300.149,05;118.865.519,60;661.654.050,354275;1.674.981,773525;663.329.032,1278;
BID2483/OC-BR;TA576020;12005;Externa;Espírito Santo;Estados;ES;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;A;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;128.590.030,85;67.641,88;128.657.672,73;128.590.030,85;67.641,88;128.657.672,73;717.596.667,158425;377.475,51134;717.974.142,669765;
BID2500/OC-BR;TA574558;11924;Externa;São Paulo;Estados;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;89.931.939,41;497.754,81;90.429.694,22;89.931.939,41;497.754,81;90.429.694,22;501.865.187,877505;2.777.720,717205;504.642.908,59471;
BID2518/OC-BR;TA623699;11923;Externa;Sergipe;Estados;SE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;4.410.558,54;2.320,07;4.412.878,61;4.410.558,54;2.320,07;4.412.878,61;24.613.121,93247;12.947,150635;24.626.069,083105;
BID2520/OC-BR;TA571630;11927;Externa;Paranaguá;Municípios;PR;Sul;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;10.547.429,54;26.700,89;10.574.130,43;10.547.429,54;26.700,89;10.574.130,43;58.859.930,54797;149.004,316645;59.008.934,864615;
BID2549/OC-BR;TA587823;11968;Externa;Furnas Centrais Elétricas;Estatais Federais;00;Federal;Garantias a Estatais Federais;;BID;Organismos Multilaterais;Receitas Próprias;USD;;Pós-fixado;100% BID SCFL 1 + 0%;75.490.206,92;39.709,92;75.529.916,84;75.490.206,92;39.709,92;75.529.916,84;421.273.099,71706;221.601,20856;421.494.700,92562;
BID2586/OC-BR;TA574151;11932;Externa;São Bernardo do Campo;Municípios;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;15.428.571,48;39.057,53;15.467.629,01;15.428.571,48;39.057,53;15.467.629,01;86.099.143,14414;217.960,546165;86.317.103,690305;
BID2618/OC-BR;TA601376;11916;Externa;São Paulo;Estados;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;875.518.714,78;3.076.069,04;878.594.783,82;875.518.714,78;3.076.069,04;878.594.783,82;4.885.832.187,82979;17.166.003,27772;4.902.998.191,10751;
BID2646/OC-BR;TA599454;11818;Externa;Rio de Janeiro;Estados;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;76.254.750,00;40.112,09;76.294.862,09;76.254.750,00;40.112,09;76.294.862,09;425.539.632,375;223.845,518245;425.763.477,893245;
BID2676/OC-BR;TA604159;11914;Externa;Amazonas;Estados;AM;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;208.120.761,02;1.050.126,04;209.170.887,06;208.120.761,02;1.050.126,04;209.170.887,06;1.161.417.906,87211;5.860.228,36622;1.167.278.135,23833;
BID2715/OC-BR;TA607351;11943;Externa;São Luís;Municípios;MA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;12.533.346,06;31.728,25;12.565.074,31;12.533.346,06;31.728,25;12.565.074,31;69.942.337,68783;177.059,499125;70.119.397,186955;
BID2746/OC-BR;TA598346;12003;Externa;Blumenau;Municípios;SC;Sul;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;48.299.787,32;146.077,08;48.445.864,40;48.299.787,32;146.077,08;48.445.864,40;269.536.963,13926;815.183,14494;270.352.146,2842;
BID2751/OC-BR;TA618518;11934;Externa;Colatina;Municípios;ES;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;7.931.636,64;20.078,99;7.951.715,63;7.931.636,64;20.078,99;7.951.715,63;44.262.498,26952;112.050,803695;44.374.549,073215;
BID2752/OC-BR;TA618356;12002;Externa;Novo Hamburgo;Municípios;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;17.199.976,15;43.541,86;17.243.518,01;17.199.976,15;43.541,86;17.243.518,01;95.984.466,905075;242.985,34973;96.227.452,254805;
BID2762/OC-BR;TA622271;11819;Externa;Rio de Janeiro;Estados;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;14.713.153,24;22.251,12;14.735.404,36;14.713.153,24;22.251,12;14.735.404,36;82.106.751,65582;124.172,37516;82.230.924,03098;
BID2784/OC-BR;TA616677;11879;Externa;Tocantins;Estados;TO;Norte;Garantias a Estados, Municípios e Entidades Controladas;C;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;27.253.536,15;14.336,11;27.267.872,26;27.253.536,15;14.336,11;27.267.872,26;152.088.358,485075;80.002,661855;152.168.361,14693;
BID2813/OC-BR;TA630433;11935;Externa;CEEE-GT-RS;Entidades Estaduais Controladas;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;69.996.398,24;36.820,02;70.033.218,26;69.996.398,24;36.820,02;70.033.218,26;390.614.900,37832;205.474,12161;390.820.374,49993;
BID2826/OC-BR;TA622448;11883;Externa;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;59.615.625,32;90.158,43;59.705.783,75;59.615.625,32;90.158,43;59.705.783,75;332.684.997,09826;503.129,118615;333.188.126,216875;
BID2841/OC-BR;TA632645;12191;Externa;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;507.900.000,00;1.285.752,33;509.185.752,33;507.900.000,00;1.285.752,33;509.185.752,33;2.834.335.950,00;7.175.140,877565;2.841.511.090,877565;
BID2846/OC-BR;TA642021;11938;Externa;Amazonas;Estados;AM;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;20.884.413,90;10.985,77;20.895.399,67;20.884.413,90;10.985,77;20.895.399,67;116.545.471,76895;61.306,089485;116.606.777,858435;
BID2850/OC-BR;TA632950;11880;Externa;Rio Grande do Sul;Estados;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;D;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;160.000.000,00;562.147,95;160.562.147,95;160.000.000,00;562.147,95;160.562.147,95;892.880.000,00;3.137.066,634975;896.017.066,634975;
BID2888/OC-BR;TA635441;11882;Externa;São Bernardo do Campo;Municípios;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;111.943.800,94;393.306,11;112.337.107,05;111.943.800,94;393.306,11;112.337.107,05;624.702.381,14567;2.194.844,746855;626.897.225,892525;
BID2900/OC-BR;TA634508;12001;Externa;Santa Catarina;Estados;SC;Sul;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;184.533.950,05;467.148,96;185.001.099,01;184.533.950,05;467.148,96;185.001.099,01;1.029.791.708,254025;2.606.924,77128;1.032.398.633,025305;
BID2901/OC-BR;TA637400;11999;Externa;Pernambuco;Estados;PE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;145.234.257,86;219.641,95;145.453.899,81;145.234.257,86;219.641,95;145.453.899,81;810.479.775,98773;1.225.711,901975;811.705.487,889705;
BID2906/OC-BR;TA635145;11972;Externa;Goiás;Estados;GO;Centro-Oeste;Garantias a Estados, Municípios e Entidades Controladas;C;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;8.553.865,00;21.654,17;8.575.519,17;8.553.865,00;21.654,17;8.575.519,17;47.734.843,6325;120.841,095685;47.855.684,728185;
BID2912/OC-BR;TA641193;12739;Externa;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;36.301.298,55;54.899,50;36.356.198,05;36.301.298,55;54.899,50;36.356.198,05;202.579.396,558275;306.366,65975;202.885.763,218025;
BID2914/OC-BR;TA641258;12736;Externa;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;41.135.141,18;62.209,86;41.197.351,04;41.135.141,18;62.209,86;41.197.351,04;229.554.655,35499;347.162,12373;229.901.817,47872;
BID2928/OC-BR;TA644098;11936;Externa;Acre;Estados;AC;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;58.808.508,85;305.906,82;59.114.415,67;58.808.508,85;305.906,82;59.114.415,67;328.180.883,637425;1.707.113,00901;329.887.996,646435;
BID2933/OC-BR;TA648253;11937;Externa;Pará;Estados;PA;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;175.712.282,14;776.612,95;176.488.895,09;175.712.282,14;776.612,95;176.488.895,09;980.562.390,48227;4.333.888,567475;984.896.279,049745;
BID2941/OC-BR;TA447280;11996;Externa;Niterói;Municípios;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;22.794.351,65;57.704,06;22.852.055,71;22.794.351,65;57.704,06;22.852.055,71;127.203.879,382825;322.017,50683;127.525.896,889655;
BID2957/OC-BR;TA651166;11986;Externa;Distrito Federal;Estados;DF;Centro-Oeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;31.413.443,46;79.523,35;31.492.966,81;31.413.443,46;79.523,35;31.492.966,81;175.302.721,22853;443.780,054675;175.746.501,283205;
BID2962/OC-BR;TA654751;11925;Externa;Belo Horizonte;Municípios;MG;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;48.115.330,76;211.309,48;48.326.640,24;48.115.330,76;211.309,48;48.326.640,24;268.507.603,30618;1.179.212,55314;269.686.815,85932;
BID2964/OC-BR;TA655633;11885;Externa;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;340.000.000,06;1.538.197,26;341.538.197,32;340.000.000,06;1.538.197,26;341.538.197,32;1.897.370.000,33483;8.583.909,80943;1.905.953.910,14426;
BID2984/OC-BR;TA664177;11884;Externa;Sergipe;Estados;SE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;14.566.284,75;51.177,54;14.617.462,29;14.566.284,75;51.177,54;14.617.462,29;81.287.152,047375;285.596,26197;81.572.748,309345;
BID2992/OC-BR;TA666706;11976;Externa;Amazonas;Estados;AM;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;100.869.052,64;53.059,89;100.922.112,53;100.869.052,64;53.059,89;100.922.112,53;562.899.748,25752;296.100,716145;563.195.848,973665;
BID2999/OC-BR;TA660861;11939;Externa;Cascavel;Municípios;PR;Sul;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;24.540.997,00;62.125,70;24.603.122,70;24.540.997,00;62.125,70;24.603.122,70;136.951.033,7585;346.692,46885;137.297.726,22735;
BID3001/OC-BR;TA671803;11997;Externa;Alagoas;Estados;AL;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;5.211.851,30;7.882,03;5.219.733,33;5.211.851,30;7.882,03;5.219.733,33;29.084.736,17965;43.985,668415;29.128.721,848065;
BID3039/OC-BR;TA670071;11973;Externa;Pernambuco;Estados;PE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;309.677.419,33;162.898,81;309.840.318,14;309.677.419,33;162.898,81;309.840.318,14;1.728.154.838,571065;909.056,809205;1.729.063.895,38027;
BID3040/OC-BR;TA688279;11982;Externa;Distrito Federal;Estados;DF;Centro-Oeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;29.080.596,21;73.617,73;29.154.213,94;29.080.596,21;73.617,73;29.154.213,94;162.284.267,149905;410.823,742265;162.695.090,89217;
BID3051/OC-BR;TA672465;11886;Externa;São Paulo;Estados;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;237.386.967,25;600.946,73;237.987.913,98;237.386.967,25;600.946,73;237.987.913,98;1.324.737.970,738625;3.353.583,226765;1.328.091.553,96539;
BID3061/OC-BR;TA670325;11974;Externa;Alagoas;Estados;AL;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;193.548.387,09;875.634,11;194.424.021,20;193.548.387,09;875.634,11;194.424.021,20;1.080.096.774,155745;4.886.476,150855;1.084.983.250,3066;
BID3065/OC-BR;TA672806;11929;Externa;Paraná;Estados;PR;Sul;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;7.437.500,00;26.131,10;7.463.631,10;7.437.500,00;26.131,10;7.463.631,10;41.504.968,75;145.824,60355;41.650.793,35355;
BID3079/OC-BR;TA683918;11991;Externa;Florianópolis;Municípios;SC;Sul;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;47.030.050,38;165.236,54;47.195.286,92;47.030.050,38;165.236,54;47.195.286,92;262.451.196,14559;922.102,51147;263.373.298,65706;
BID3127/OC-BR;TA672103;11940;Externa;São Paulo;Estados;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;423.647.815,80;1.072.467,35;424.720.283,15;423.647.815,80;1.072.467,35;424.720.283,15;2.364.166.636,0719;5.984.904,046675;2.370.151.540,118575;
BID3129/OC-BR;TA672782;11887;Externa;Paraná;Estados;PR;Sul;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;49.441.288,99;74.771,48;49.516.060,47;49.441.288,99;74.771,48;49.516.060,47;275.907.113,208695;417.262,24414;276.324.375,452835;
BID3137/OC-BR;TA672685;11981;Externa;Paraná;Estados;PR;Sul;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;32.785.283,93;126.524,67;32.911.808,60;32.785.283,93;126.524,67;32.911.808,60;182.958.276,971365;706.070,920935;183.664.347,8923;
BID3138/OC-BR;TA671839;11928;Externa;Rio Grande do Sul;Estados;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;D;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;164.000.000,00;576.201,64;164.576.201,64;164.000.000,00;576.201,64;164.576.201,64;915.202.000,00;3.215.493,25202;918.417.493,25202;
BID3139/OC-BR;TA673122;11926;Externa;Amazonas;Estados;AM;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;142.451.612,91;360.617,23;142.812.230,14;142.451.612,91;360.617,23;142.812.230,14;794.951.225,844255;2.012.424,452015;796.963.650,29627;
BID3168/OC-BR;TA688240;11930;Externa;CAESB-DF;Entidades Estaduais Controladas;DF;Centro-Oeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;128.539.798,86;67.615,46;128.607.414,32;128.539.798,86;67.615,46;128.607.414,32;717.316.347,53823;377.328,07453;717.693.675,61276;
BID3241/OC-BR;TA691962;11941;Externa;Rio Grande do Sul;Estados;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;D;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;45.000.000,00;203.584,93;45.203.584,93;45.000.000,00;203.584,93;45.203.584,93;251.122.500,00;1.136.105,701865;252.258.605,701865;
