Relatório de Estoque de Garantias;;;;;;;;;;;;;;;;;;;;;;;;;
Data de Emissão: 21/05/2019 15:59;;;;;;;;;;;;;;;;;;;;;;;;;
Tipo de Dívida: Interna - Externa;;;;;;;;;;;;;;;;;;;;;;;;;
Selecionar mutuário(s) por: Não Informado;;;;;;;;;;;;;;;;;;;;;;;;;
Credor(es): Não Informado;;;;;;;;;;;;;;;;;;;;;;;;;
Selecionar operação de crédito por: Não Informado;;;;;;;;;;;;;;;;;;;;;;;;;
Tipo de Cálculo: Apropriação;;;;;;;;;;;;;;;;;;;;;;;;;
Posição: Estatístico;;;;;;;;;;;;;;;;;;;;;;;;;
Data de Referência: 30/04/2019;;;;;;;;;;;;;;;;;;;;;;;;;
Detalhamento: Por tranche;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
Nome do Contrato;CADIP/ROF;Inscrição Genérica;Tipo de Dívida;Mutuário;Tipo Mutuário;UF;Região;Agrupador de Tipo Mutuário;CAPAG;Credor;Classificação de Credor;Contragarantia;Moeda;Indexador;Tipo de Indexador de Juros;Indexador de Juros;Saldo Principal (Moeda de Origem);Saldo Juros (Moeda de Origem);Saldo Estoque (Moeda de Origem);Saldo Principal (USD);Saldo Juros (USD);Saldo Estoque (USD);Saldo Principal (BRL);Saldo Juros (BRL);Saldo Estoque (BRL)
BB - 2013898;2013000543;12457;Interna;Minas Gerais;Estados;MG;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;DOLAR-DOS-EUA - PARIDADE VENDA;Pós-fixado;100% Libor + 3,73%;1.944.837.831,64;33.941.012,32;1.978.778.843,96;492.950.556,77;8.602.897,71;501.553.454,48;1.944.837.831,64;33.941.012,32;1.978.778.843,96
BB - 2013902;2013000909;12452;Interna;Amazonas;Estados;AM;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;BB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;;Pós-fixado;120% CDI Juros + 0%;656.260.965,78;20.746.871,41;677.007.837,19;166.339.940,13;5.258.629,61;171.598.569,74;656.260.965,78;20.746.871,41;677.007.837,19
BB - 2013907;2015000805;12462;Interna;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;BB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;DOLAR-DOS-EUA - PARIDADE VENDA;Pós-fixado;100% Libor + 4,425%;1.487.826.788,62;45.908.506,55;1.533.735.295,17;377.113.727,38;11.636.252,39;388.749.979,77;1.487.826.788,62;45.908.506,55;1.533.735.295,17
BB - 2013943;2013000905;12469;Interna;Santa Catarina;Estados;SC;Sul;Garantias a Estados, Municípios e Entidades Controladas;C;BB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;;Pós-fixado;120% CDI Juros + 0%;1.838.709.677,42;57.571.633,01;1.896.281.310,43;466.050.662,16;14.592.460,14;480.643.122,31;1.838.709.677,42;57.571.633,01;1.896.281.310,43
BB - 2013955;2018000243;12445;Interna;Paraná;Estados;PR;Sul;Garantias a Estados, Municípios e Entidades Controladas;B;BB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;723.406.787,48;4.148.737,90;727.555.525,38;183.359.133,01;1.051.564,62;184.410.697,64;723.406.787,48;4.148.737,90;727.555.525,38
BB - 2014003;2014001493;12442;Interna;Distrito Federal;Estados;DF;Centro-Oeste;Garantias a Estados, Municípios e Entidades Controladas;C;BB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 2,1%;39.227.848,35;127.546,33;39.355.394,68;9.942.931,68;32.328,68;9.975.260,36;39.227.848,35;127.546,33;39.355.394,68
BB - 2014007;2014001540;12459;Interna;Fortaleza;Municípios;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;BB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 2,1%;39.193.902,59;127.435,94;39.321.338,53;9.934.327,58;32.300,70;9.966.628,27;39.193.902,59;127.435,94;39.321.338,53
BB - 2014008;;12460;Interna;Fortaleza;Municípios;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;BB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;;;0;0;0;0;0;0;0;0;0
BB - 2014010;2014001628;12476;Interna;Mato Grosso;Estados;MT;Centro-Oeste;Garantias a Estados, Municípios e Entidades Controladas;C;BB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;;Pós-fixado;120% CDI Juros + 0%;121.867.197,68;35.788,60;121.902.986,28;30.889.209,36;9.071,20;30.898.280,56;121.867.197,68;35.788,60;121.902.986,28
BB - 2014012;2014001634;12477;Interna;Mato Grosso;Estados;MT;Centro-Oeste;Garantias a Estados, Municípios e Entidades Controladas;C;BB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;;Pós-fixado;120% CDI Juros + 0%;428.952.712,64;125.970,04;429.078.682,68;108.724.992,43;31.929,14;108.756.921,57;428.952.712,64;125.970,04;429.078.682,68
BB - 2014015;2014001579;12467;Interna;Ribeirão Preto;Municípios;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 2,1%;26.936.866,81;87.583,15;27.024.449,96;6.827.583,91;22.199,36;6.849.783,28;26.936.866,81;87.583,15;27.024.449,96
BB - 2014925;2014000332;12466;Interna;São Paulo;Estados;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;B;BB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;DOLAR-DOS-EUA - PARIDADE VENDA;Pós-fixado;100% Libor + 4,25%;2.582.142.662,07;27.487.544,83;2.609.630.206,90;654.485.758,26;6.967.162,15;661.452.920,41;2.582.142.662,07;27.487.544,83;2.609.630.206,90
BB - 2014968;2014001076;12449;Interna;Tocantins;Estados;TO;Norte;Garantias a Estados, Municípios e Entidades Controladas;C;BB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;;Pós-fixado;120% CDI Juros + 0%;260.000.000,00;6.179.711,59;266.179.711,59;65.901.198,89;1.566.347,70;67.467.546,60;260.000.000,00;6.179.711,59;266.179.711,59
BB - 2014994;2014001298;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;27.098.000,00;23.783,86;27.121.783,86;6.868.425,72;6.028,40;6.874.454,13;27.098.000,00;23.783,86;27.121.783,86
BB - 2014994;2014001297;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;27.098.000,00;23.783,86;27.121.783,86;6.868.425,72;6.028,40;6.874.454,13;27.098.000,00;23.783,86;27.121.783,86
BB - 2014994;2014001296;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;54.196.000,00;47.567,71;54.243.567,71;13.736.851,44;12.056,80;13.748.908,25;54.196.000,00;47.567,71;54.243.567,71
BB - 2014994;2014001295;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;54.196.000,00;47.567,71;54.243.567,71;13.736.851,44;12.056,80;13.748.908,25;54.196.000,00;47.567,71;54.243.567,71
BB - 2014994;2014001294;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;54.196.000,00;47.567,71;54.243.567,71;13.736.851,44;12.056,80;13.748.908,25;54.196.000,00;47.567,71;54.243.567,71
BB - 2014994;2014001293;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;54.196.000,00;47.567,71;54.243.567,71;13.736.851,44;12.056,80;13.748.908,25;54.196.000,00;47.567,71;54.243.567,71
BB - 2014994;2014001292;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;135.490.000,00;118.919,28;135.608.919,28;34.342.128,61;30.142,01;34.372.270,62;135.490.000,00;118.919,28;135.608.919,28
BB - 2014994;2014001291;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;135.490.000,00;118.919,28;135.608.919,28;34.342.128,61;30.142,01;34.372.270,62;135.490.000,00;118.919,28;135.608.919,28
BB - 2014994;2014001290;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;135.490.000,00;118.919,28;135.608.919,28;34.342.128,61;30.142,01;34.372.270,62;135.490.000,00;118.919,28;135.608.919,28
BB - 2014994;2014001289;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;102.138.615,51;89.646,84;102.228.262,35;25.888.681,60;22.722,44;25.911.404,04;102.138.615,51;89.646,84;102.228.262,35
BB - 2014994;2015000133;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;31.262.000,00;27.438,79;31.289.438,79;7.923.858,77;6.954,80;7.930.813,57;31.262.000,00;27.438,79;31.289.438,79
BB - 2014994;2015000132;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;31.262.000,00;27.438,79;31.289.438,79;7.923.858,77;6.954,80;7.930.813,57;31.262.000,00;27.438,79;31.289.438,79
BB - 2014994;2015000131;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;31.262.000,00;27.438,79;31.289.438,79;7.923.858,77;6.954,80;7.930.813,57;31.262.000,00;27.438,79;31.289.438,79
BB - 2014994;2015000130;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;31.262.000,00;27.438,79;31.289.438,79;7.923.858,77;6.954,80;7.930.813,57;31.262.000,00;27.438,79;31.289.438,79
BB - 2014994;2015000129;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;62.524.000,00;54.877,58;62.578.877,58;15.847.717,54;13.909,61;15.861.627,15;62.524.000,00;54.877,58;62.578.877,58
BB - 2014994;2015000128;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;62.524.000,00;54.877,58;62.578.877,58;15.847.717,54;13.909,61;15.861.627,15;62.524.000,00;54.877,58;62.578.877,58
BB - 2014994;2015000127;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;62.524.000,00;54.877,58;62.578.877,58;15.847.717,54;13.909,61;15.861.627,15;62.524.000,00;54.877,58;62.578.877,58
BB - 2014994;2015000126;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;62.524.000,00;54.877,58;62.578.877,58;15.847.717,54;13.909,61;15.861.627,15;62.524.000,00;54.877,58;62.578.877,58
BB - 2014994;2015000125;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;156.310.000,00;137.193,95;156.447.193,95;39.619.293,84;34.774,02;39.654.067,87;156.310.000,00;137.193,95;156.447.193,95
BB - 2014994;2015000124;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;156.310.000,00;137.193,95;156.447.193,95;39.619.293,84;34.774,02;39.654.067,87;156.310.000,00;137.193,95;156.447.193,95
BB - 2014994;2015000123;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;81.762.153,93;71.762,99;81.833.916,92;20.723.938,34;18.189,49;20.742.127,83;81.762.153,93;71.762,99;81.833.916,92
BB - 2014994;2014001598;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;29.180.000,00;25.611,33;29.205.611,33;7.396.142,25;6.491,61;7.402.633,85;29.180.000,00;25.611,33;29.205.611,33
BB - 2014994;2014001597;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;29.180.000,00;25.611,33;29.205.611,33;7.396.142,25;6.491,61;7.402.633,85;29.180.000,00;25.611,33;29.205.611,33
BB - 2014994;2014001596;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;29.180.000,00;25.611,33;29.205.611,33;7.396.142,25;6.491,61;7.402.633,85;29.180.000,00;25.611,33;29.205.611,33
BB - 2014994;2014001595;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;29.180.000,00;25.611,33;29.205.611,33;7.396.142,25;6.491,61;7.402.633,85;29.180.000,00;25.611,33;29.205.611,33
BB - 2014994;2014001594;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;58.360.000,00;51.222,65;58.411.222,65;14.792.284,49;12.983,21;14.805.267,70;58.360.000,00;51.222,65;58.411.222,65
BB - 2014994;2014001593;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;58.360.000,00;51.222,65;58.411.222,65;14.792.284,49;12.983,21;14.805.267,70;58.360.000,00;51.222,65;58.411.222,65
BB - 2014994;2014001592;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;58.360.000,00;51.222,65;58.411.222,65;14.792.284,49;12.983,21;14.805.267,70;58.360.000,00;51.222,65;58.411.222,65
BB - 2014994;2014001591;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;58.360.000,00;51.222,65;58.411.222,65;14.792.284,49;12.983,21;14.805.267,70;58.360.000,00;51.222,65;58.411.222,65
BB - 2014994;2014001590;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;145.900.000,00;128.056,63;146.028.056,63;36.980.711,23;32.458,02;37.013.169,25;145.900.000,00;128.056,63;146.028.056,63
BB - 2014994;2014001589;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;145.900.000,00;128.056,63;146.028.056,63;36.980.711,23;32.458,02;37.013.169,25;145.900.000,00;128.056,63;146.028.056,63
BB - 2014994;2014001588;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;76.316.923,17;66.983,47;76.383.906,64;19.343.756,66;16.978,04;19.360.734,71;76.316.923,17;66.983,47;76.383.906,64
BB - 2014994;2014001300;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;27.098.000,00;23.783,86;27.121.783,86;6.868.425,72;6.028,40;6.874.454,13;27.098.000,00;23.783,86;27.121.783,86
BB - 2014994;2014001299;12481;Interna;ELETROBRÁS;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BB;Bancos Federais;Receitas Próprias;R$;;Pós-fixado;119,5% CDI Juros + 0%;27.098.000,00;23.783,86;27.121.783,86;6.868.425,72;6.028,40;6.874.454,13;27.098.000,00;23.783,86;27.121.783,86
BB - 2014995;2018000201;12458;Interna;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 2,1%;58.058.241,50;378.144,74;58.436.386,24;14.715.798,93;95.846,89;14.811.645,82;58.058.241,50;378.144,74;58.436.386,24
BB - 2015001;2015000134;12444;Interna;Distrito Federal;Estados;DF;Centro-Oeste;Garantias a Estados, Municípios e Entidades Controladas;C;BB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;DOLAR-DOS-EUA - PARIDADE VENDA;Pós-fixado;100% Libor + 4,75%;576.500.316,83;11.011.319,55;587.511.636,38;146.123.315,55;2.790.996,77;148.914.312,32;576.500.316,83;11.011.319,55;587.511.636,38
BB - 2016018;2016001192;12451;Interna;Amazonas;Estados;AM;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;BB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;;Pós-fixado;118% CDI Juros + 0%;240.000.000,00;6.714.659,46;246.714.659,46;60.831.875,90;1.701.938,88;62.533.814,78;240.000.000,00;6.714.659,46;246.714.659,46
BB - 2016024;2017000009;12436;Interna;Distrito Federal;Estados;DF;Centro-Oeste;Garantias a Estados, Municípios e Entidades Controladas;C;BB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;;Pós-fixado;118% CDI Juros + 0%;416.898.287,85;10.106.825,42;427.005.113,27;105.669.603,79;2.561.738,12;108.231.341,92;416.898.287,85;10.106.825,42;427.005.113,27
BB - 2017003;2018000301;12661;Interna;Amazonas;Estados;AM;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;BB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;;Pós-fixado;118% CDI Juros + 0%;280.000.000,00;6.795.318,64;286.795.318,64;70.970.521,89;1.722.383,25;72.692.905,14;280.000.000,00;6.795.318,64;286.795.318,64
BB - 2017013;2017000423;12616;Interna;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;BB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;;Pós-fixado;118% CDI Juros + 0%;520.000.000,00;8.939.603,73;528.939.603,73;131.802.397,79;2.265.886,94;134.068.284,73;520.000.000,00;8.939.603,73;528.939.603,73
BB - 2017024;2017000820;12617;Interna;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;;Pós-fixado;120% CDI Juros + 0%;1.150.000.000,00;37.052.708,54;1.187.052.708,54;291.486.072,04;9.391.607,37;300.877.679,40;1.150.000.000,00;37.052.708,54;1.187.052.708,54
BB - 2017026;2017000889;12618;Interna;Maranhão;Estados;MA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;BB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;;Pós-fixado;118% CDI Juros + 0%;51.979.200,00;1.508.157,33;53.487.357,33;13.174.967,68;382.266,83;13.557.234,51;51.979.200,00;1.508.157,33;53.487.357,33
BB - 2018031;2018001303;12725;Interna;Alagoas;Estados;AL;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BB;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;118% CDI Juros + 0%;220.000.000,00;3.265.521,59;223.265.521,59;55.762.552,91;827.699,18;56.590.252,09;220.000.000,00;3.265.521,59;223.265.521,59
BB - 2018036;2018001604;12730;Interna;Rio Branco;Municípios;AC;Norte;Garantias a Estados, Municípios e Entidades Controladas;;BB;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;118% CDI Juros + 0%;14.500.000,00;16.766,22;14.516.766,22;3.675.259,17;4.249,67;3.679.508,84;14.500.000,00;16.766,22;14.516.766,22
BB - 2018038;2018001642;12729;Interna;Manaus;Municípios;AM;Norte;Garantias a Estados, Municípios e Entidades Controladas;;BB;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;118% CDI Juros + 0%;100.000.000,00;579.484,18;100.579.484,18;25.346.614,96;146.879,62;25.493.494,58;100.000.000,00;579.484,18;100.579.484,18
BB - 2018052;2019000081;12761;Interna;Teresina;Municípios;PI;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;BB;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;120% CDI Juros + 0%;5.100.000,00;1.497,71;5.101.497,71;1.292.677,36;379,6187869;1.293.056,98;5.100.000,00;1.497,71;5.101.497,71
BB - 2019060;;12766;Interna;Serra;Municípios;ES;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BB;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;;;0;0;0;0;0;0;0;0;0
BB Viena 01/2013;BBVie113;12226;Externa;Belo Horizonte;Municípios;MG;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BB Viena;Credores Privados;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 3,75%;60.000.000,00;1.463.000,00;61.463.000,00;60.000.000,00;1.463.000,00;61.463.000,00;236.718.000,00;5.771.973,90;242.489.973,90
BBVA-TO/2012;BBVATO12;12256;Externa;Tocantins;Estados;TO;Norte;Garantias a Estados, Municípios e Entidades Controladas;C;BBVA;Credores Privados;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pré-fixado;4,73%;32.888.564,01;0;32.888.564,01;32.888.564,01;0;32.888.564,01;129.755.251,59;0;129.755.251,59
BEI FI N. 83193;BEI20141;12216;Externa;São Paulo;Estados;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;B;BEI;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;EUR;;Pós-fixado;100% EURIBOR6m + 0,041%;115.000.000,00;-16.147,92;114.983.852,08;128.834.500,00;-18.090,51;128.816.409,49;508.290.752,85;-71.372,51;508.219.380,34
BEI FI N. 83193;BEI20141;12216;Externa;São Paulo;Estados;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;B;BEI;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;EUR;;Pós-fixado;100% EURIBOR6m + 0,041%;85.000.000,00;-11.935,42;84.988.064,58;95.225.500,00;-13.371,25;95.212.128,75;375.693.165,15;-52.753,60;375.640.411,55
BID 3866/OC-BR;TA785483;12607;Externa;BNDES;Bancos Federais;0;Federal;Garantias a Estatais Federais;;BID;Organismos Multilaterais;Dispensa - Art 40 da LRF - Órgãos e entidades do próprio ente;USD;;Pós-fixado;100% BID SCFL 1 + 0%;750.000.000,00;1.165.068,49;751.165.068,49;750.000.000,00;1.165.068,49;751.165.068,49;2.958.975.000,00;4.596.544,71;2.963.571.544,71
BID1037/OC-BR;S9723852;12028;Externa;Rio de Janeiro;Estados;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pré-fixado;4,49%;50.068.820,86;566.641,88;50.635.462,74;50.068.820,86;566.641,88;50.635.462,74;197.536.518,94;2.235.572,21;199.772.091,15
BID1191/OC-BR;linha033;11951;Externa;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pré-fixado;4,63%;6.194.298,55;89.574,65;6.283.873,20;6.194.298,55;89.574,65;6.283.873,20;24.438.366,07;353.398,87;24.791.764,94
BID1212/OC-BR;TA052425;11847;Externa;SABESP-SP;Entidades Estaduais Controladas;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCL 1 + 0%;66.807.623,31;497.286,66;67.304.909,97;66.807.623,31;497.286,66;67.304.909,97;263.576.116,24;1.961.945,06;265.538.061,30
BID1241/OC-BR;LINHA034;11841;Externa;Rio de Janeiro;Municípios;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;59.919.551,00;198.571,75;60.118.122,75;59.919.551,00;198.571,75;60.118.122,75;236.400.604,56;783.425,13;237.184.029,69
BID1288/OC-BR;Linha036;11895;Externa;Distrito Federal;Estados;DF;Centro-Oeste;Garantias a Estados, Municípios e Entidades Controladas;C;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% CPS BID + 0%;59.682.342,16;945.580,87;60.627.923,03;59.682.342,16;945.580,87;60.627.923,03;235.464.744,52;3.730.600,21;239.195.344,73
BID1308/OC-BR;TA101462;12032;Externa;Banco do Nordeste;Bancos Federais;0;Federal;Garantias a Estatais Federais;;BID;Organismos Multilaterais;Receitas Próprias;USD;;Pós-fixado;100% BID SCL 1 + 0%;1.333.513,00;8.746,75;1.342.259,75;1.333.513,00;8.746,75;1.342.259,75;5.261.108,84;34.508,55;5.295.617,39
